Sequencial; Receitas; Despesas
160000001295; 3676.34; 3676.34
70000000492; 23538.77; 23427.17
80000000613; 1160; 1160
190000002157; 18088; 20386.4
70000000106; 10851.5; 10851.5
250000002968; Sem lancamento; -
210000000119; 139194.45; 139072.88
160000000635; 1000; 1000
170000000497; 132000; 132000
100000000489; 375463.74; 375432.84
70000000653; Sem prestacao; Sem prestacao
10000000056; Sem lancamento; -
10000000317; 2087.3; 2087.3
130000001385; 6040; 6040
250000002636; 73674.1; 73674.1
160000000056; 18077; 21459.65
100000000479; Sem lancamento; -
130000000856; 2489317.92; 2489277.03
70000000945; 14544.25; 14544.25
190000002946; 10564; 10563.3
130000000128; 400; 400
160000000422; 1564.63; 1564.63
190000001955; 1332.5; 1332.5
60000000682; 427157.7; 426866.54
60000000136; 275328.25; 275276.66
40000000550; 40650; 63650
250000000435; 2328.2; 2603.2
40000000268; 400; 400
190000003008; Sem prestacao; Sem prestacao
160000000424; 1686.63; 1686.63
130000000564; 1112541.49; 1114367.5
250000000275; 25268.9; 25230.39
250000003326; 1048; 1048
40000000904; Sem prestacao; Sem prestacao
160000000599; 500; 500
90000000364; 7710; 7710
240000000653; Sem lancamento; 3150.67
60000000914; Sem lancamento; -
220000000391; 46810; 46809.65
50000000142; 653282.39; 653282.39
110000000431; 31448.75; 31434.72
210000000190; 80763.72; 95763.99
10000000499; 5190.5; 5190.5
190000001137; 6922.69; 6902.29
40000000623; 1537.4; 1537.4
130000000025; 4570.6; 4570.6
250000001934; 1854.66; 1854.66
250000002756; 125; 125
100000000331; 1292; 1280
130000000563; Sem lancamento; -
70000000079; 3000; 3000
150000000555; Sem lancamento; -
260000000047; Sem lancamento; -
230000000469; 9047.35; 9047.35
250000001765; 5094; 5094
190000000541; 452265.09; 452265.09
10000000138; 3340; 3340
160000000658; 59628.15; 59628.15
190000002167; Sem prestacao; Sem prestacao
120000000420; 66645; 66627.57
250000000937; Sem lancamento; -
250000001876; 3436.39; 3436.39
100000000013; Sem lancamento; -
40000000587; 17061.51; 17061.51
40000000685; 1000; 1000
120000000598; 2000; 2000
80000000727; Sem prestacao; Sem prestacao
120000000461; 15980.6; 5578.5
190000000109; 3623.2; 3623.2
10000000347; 16447.07; 13447.07
130000000652; 5279.25; 5279.25
190000002572; 7004.91; 7004.91
250000001978; 8770.52; 8770.52
190000001589; Sem prestacao; Sem prestacao
170000000683; Sem lancamento; -
10000000454; Sem lancamento; -
180000000308; 25666.67; 25242.31
10000000458; Sem lancamento; -
60000000292; 750; 750
250000002929; Sem prestacao; Sem prestacao
50000000074; Sem prestacao; Sem prestacao
50000001073; Sem prestacao; Sem prestacao
90000001041; 1917.75; 1917.75
160000000756; 127751.67; 127705.72
120000000623; Sem prestacao; Sem prestacao
170000000383; Sem lancamento; -
160000000126; 9424.64; 9421.24
90000000480; 20815.25; 20815.25
190000000849; Sem prestacao; Sem prestacao
190000001060; 5440; 5644.7
190000003131; Sem prestacao; Sem prestacao
250000003024; Sem prestacao; Sem prestacao
160000000475; 74588.66; 74588.66
190000001164; Sem prestacao; Sem prestacao
20000000453; 900; 900
110000000387; 1882.08; 1882.08
70000000796; 2223.89; 2223.89
130000000436; 4205; 4205
140000000936; 1948; 1948
170000000659; 162250; 162209
80000000490; 963; 963
20000000078; Sem lancamento; -
130000000501; 4205; 4205
80000000062; 8169.75; 8169.75
170000000414; Sem prestacao; Sem prestacao
170000000221; Sem prestacao; Sem prestacao
170000000154; Sem lancamento; -
80000000314; 1600; 1600
100000000457; Sem lancamento; -
190000001484; 73997.5; 73997.5
140000001363; Sem lancamento; -
10000000078; 3390.4; 3390.4
70000000366; 4430.6; 4430.6
230000000076; 150; 150
50000000425; 1589.02; 2184.02
190000000901; 400; 400
130000001867; 550; 550
130000001216; Sem lancamento; -
160000001235; Sem lancamento; -
120000000236; Sem lancamento; -
230000000430; Sem prestacao; Sem prestacao
130000000710; 1251969.37; 1260560.6
80000000235; Sem prestacao; Sem prestacao
150000000123; Sem lancamento; -
40000000270; 400; 400
140000000349; Sem prestacao; Sem prestacao
10000000181; 493141.51; 493141.51
40000000237; 1387.5; 1387.5
250000000353; 1930; 1940
180000000190; Sem prestacao; Sem prestacao
60000000743; 500; 500
70000000413; 3240; 3240
250000000548; 483345.98; 483345.98
120000000603; Sem lancamento; -
80000000194; Sem prestacao; Sem prestacao
90000000838; 142.58; 142.58
110000000455; 21917.4; 21900.8
100000000032; 165400; 165400
90000000416; 800; 800
20000000110; 571.94; 571.94
160000000573; 187434.64; 187434.64
230000000029; 13427; 13395.4
60000000086; 30416.34; 30856.34
60000000784; 38000; 37850.21
20000000308; 501590; 501590
50000000500; 71761; 71716.6
190000001462; 50500; 50500
220000000182; 1600; 1600
190000000089; 12873; 12872.2
30000000292; 600; 600
210000000018; 2628; 2628
210000000920; Sem lancamento; -
190000001581; 332010.16; 331807.29
230000000410; 5172; 5172
90000001035; 38581; 38581
170000000158; Sem lancamento; -
20000000242; 4422; 4422
50000000329; 757461.1; 757461.1
140000000542; 10385; 10384.9
130000001459; 2360; 2351.3
240000000348; 87342; 87313.06
140000001442; 600; 600
60000000522; 1448; 1448
160000000575; 3256.64; 3144.79
70000000580; 324921; 324921
70000000904; 303259.15; 301993.9
40000000806; 14361; 14361
70000000418; 13410; 13410
20000000258; 3700; 3700
100000000024; Sem lancamento; -
100000000611; Sem lancamento; -
170000000715; 6000; 6000
90000000686; 71968.5; 71968.5
150000000310; 1000; 1000
70000001051; 10959.75; 13038.75
160000000563; 2356.64; 2356.64
190000002601; 3400; 3368.4
230000000136; 14871.11; 14819.51
80000000350; 2985; 2985
210000000231; Sem prestacao; Sem prestacao
70000000663; 18400; 18400
140000000170; 96885.33; 96867.26
140000000881; 12700; 12662.86
160000000192; 1071809.76; 1071809.76
250000000434; 189220.75; 189113.48
20000000048; Sem prestacao; Sem prestacao
80000000640; 1111.26; 611.26
70000000232; 3835; 3835
100000000559; 18.4; 18.4
50000000061; 2341; 2049.4
90000000740; 1414044; 1404085.76
250000000070; 632378.38; 632341.21
230000000195; 1500; 1500
250000000040; 6767.02; 6767.02
100000000416; Sem lancamento; -
190000000549; 14129.51; 14819.01
250000003614; 5670.7; 5670.7
250000003945; Sem lancamento; -
250000000622; 25480; 25480
170000000744; Sem lancamento; -
190000002683; Sem prestacao; Sem prestacao
230000000202; 1600; 1600
50000000065; Sem lancamento; -
50000000192; 11885.52; 11853.27
50000000381; 57060.9; 91446.73
250000002677; 70616.63; 70616.63
130000001215; 7685.67; 7685.67
130000000589; 218963.67; 218963.67
220000000142; Sem lancamento; -
60000000053; 99171.4; 99172
70000000925; 4023.5; 4023.5
240000000556; Sem lancamento; -
150000000099; 2300; 2239.9
50000001008; 3313.39; 3313.39
20000000448; 6765; 6765
250000002270; 402.91; 402.91
70000001038; 9680; 9680
120000000304; 26833.68; 26833.68
160000000668; 10000; 10000
130000001326; 13817.65; 13750.99
250000001305; 5930; 5928.4
250000003843; 10350; 10350
190000002074; 2100; 2100
130000000741; 12322.2; 12322.2
160000000461; 160277.41; 159780.92
60000000440; 10800; 10662.4
60000000559; 6200.29; 6200.29
50000000005; 2891.76; 2891.76
250000000438; 6239.57; 6225.21
210000000490; 1020; 2020
250000003818; Sem prestacao; Sem prestacao
250000003674; 20825.34; 20815.34
250000002882; Sem lancamento; -
150000000437; 98984.19; 98984.19
80000000023; 1500; 1500
150000000473; 1742321.25; 1742285.55
50000000311; 122845.42; 122845.42
100000000437; 1000; 1000
80000000346; 28076; 28076
200000000090; Sem prestacao; Sem prestacao
210000000009; 3130; 3128.8
250000002770; Sem lancamento; -
160000000419; 207522.24; 207522.24
160000000423; 20885.63; 20885.63
170000000478; 5253.8; 5253.8
160000000835; 230604.82; 230590.67
250000002187; 10326.89; 10326.89
250000001000; 51868.12; 54897.92
250000001706; 300; 300
250000000938; 24460.63; 24437
250000003349; 593; 593
250000000103; 6341.84; 6341.84
210000000117; 41058.6; 41049.08
40000000189; 6361; 6361
10000000472; Sem lancamento; -
70000001037; 121983.6; 121983.6
10000000249; 2000; 1991.71
160000000793; 6500; 6327.3
140000000356; 6920.83; 6885.38
190000000418; 22534.88; 22534.88
190000001637; 5826.4; 5825.65
250000000025; 16580.12; 16580.12
130000001616; 4970; 4970
260000000024; 49957.99; 49876.39
190000001139; 11221.69; 11220.49
190000001333; 178529.04; 178529.04
140000000531; 65613.5; 65613.5
140000000102; 30425.73; 30405.73
250000001497; 967.42; 967.42
100000000085; 5040; 5040.21
250000001666; 5283.22; 4436.56
160000001078; 102037.03; 102037.58
70000000783; 484.4; 484.4
250000003025; Sem prestacao; Sem prestacao
70000000002; 11924.86; 11924.86
210000000890; 6355.62; 6355.62
270000000219; 1453.05; 1453.05
140000000067; Sem prestacao; Sem prestacao
70000001109; Sem prestacao; Sem prestacao
70000001422; 2308.4; 2302.4
250000002538; 145088.49; 145088.49
240000000704; 671.05; 671.05
60000000881; Sem prestacao; Sem prestacao
190000000940; 2364.5; 2364.5
10000000620; 78308; 78021.6
70000000929; 43336.5; 43336.5
240000000160; 13267.99; 13179.99
260000000200; 8090; 8090
220000000425; 1711.11; 1711.11
50000001034; Sem lancamento; -
250000000553; 1188325.11; 1188235.91
130000000021; Sem prestacao; Sem prestacao
190000001578; 625721.49; 625721.49
200000000204; 54575; 54528
160000000818; 302067.64; 302013
190000000845; 18247.5; 18247.5
250000001224; 7321.55; 7313.05
190000000959; 6555; 6424.58
190000003227; Sem prestacao; Sem prestacao
10000000359; 2639.69; 2639.69
240000000254; 251128.28; 251072.14
170000000441; 1840; 1840
250000003472; 789; 789
190000001456; Sem lancamento; -
130000000399; 4877.2; 4877.2
200000000273; Sem lancamento; -
90000000986; 6195.9; 6195.9
30000000004; 4344.34; 4344.34
50000001062; 500; 500
130000000642; 588142.91; 588021.52
250000000544; Sem lancamento; -
130000000549; Sem prestacao; Sem prestacao
250000003332; Sem prestacao; Sem prestacao
250000002399; 7146.02; 7146.02
130000000185; 16756.5; 16756.5
270000000198; 84724.92; 84667.83
250000002608; Sem prestacao; Sem prestacao
250000003671; 31384.84; 31384.84
170000000745; Sem lancamento; -
220000000225; 5111.11; 5111.11
210000000699; 42498.62; 42498.62
70000000289; 100; 100
250000000488; 16470.24; 16466.74
150000000155; Sem lancamento; -
190000002714; Sem prestacao; Sem prestacao
170000000684; 16800; 16783.16
80000000710; 845.26; 845.26
100000000742; 430028.9; 430006.68
160000000494; 1564.63; 1564.63
250000000609; 635903.64; 635903.64
210000000209; 5962.55; 5962.55
210000000959; 650; 650
30000000307; 600; 600
50000000898; Sem prestacao; Sem prestacao
150000000532; Sem lancamento; -
190000000127; 50; 50
190000000646; 4394; 4394
170000000366; 3063.3; 3063.3
160000000168; 1750; 1750
190000001826; 28305; 28305
130000001781; Sem lancamento; -
200000000032; Sem prestacao; Sem prestacao
190000000135; 1300; 1300
30000000522; 25748.9; 25748.9
240000000402; 2887.37; 2887.47
130000001237; Sem prestacao; Sem prestacao
30000000381; 1300; 1300
210000000322; Sem lancamento; -
130000001105; 182471.5; 183398.58
190000002298; Sem lancamento; -
190000001898; 57546; 57534.54
230000000075; 10224; 10224
130000000515; Sem prestacao; Sem prestacao
190000000729; Sem prestacao; Sem prestacao
260000000351; Sem prestacao; Sem prestacao
80000000069; Sem prestacao; Sem prestacao
130000001316; Sem lancamento; -
250000000508; 145450.13; 149095.34
250000001191; 2035.02; 2035.02
60000000691; 84079.99; 84079.99
70000000247; Sem prestacao; Sem prestacao
230000000087; Sem prestacao; Sem prestacao
250000000749; 6798; 6798
200000000209; 2514.42; 2514.42
110000000240; Sem prestacao; Sem prestacao
120000000599; 8450; 8450
120000000498; 1583501.76; 1583397
250000000506; 52139.75; 52139.75
100000000397; 31150; 31150
140000001004; Sem prestacao; Sem prestacao
90000001211; 2142.58; 2142.58
110000000053; 7000; 7000
160000000116; 376572.58; 376572.58
220000000436; 100171.11; 100117.3
130000001640; 18748; 18748
200000000361; 600; 600
250000001193; 45350.81; 45350.81
80000000405; Sem lancamento; -
50000000003; 6656.31; 6656.31
50000001041; 250; 250
60000000808; 1724; 1724
60000000371; 4781; 4781
100000001096; Sem prestacao; Sem prestacao
160000000629; 11840.64; 11840.64
250000000431; 7501.84; 7501.84
60000000804; 410557.51; 410478.88
40000000242; 1000; 1000
40000000163; 290850; 289879
190000001699; 3544; 3544
130000000700; 5482.5; 5482.5
250000001630; 2211.1; 2211.1
130000000768; 18821.4; 18821.4
140000000696; 4350; 4350
140000001136; Sem lancamento; -
110000000212; 48474.54; 48474.54
130000002014; 6973.7; 6973.7
90000000554; Sem prestacao; Sem prestacao
250000002288; 77202.76; 77202.76
130000000376; 8839.21; 8839.2
30000000066; 79850; 89307.5
30000000370; 9454; 9454.8
30000000179; 3166; 3164.4
210000000684; 181052; 181052
140000000773; 21748; 21748
140000000710; Sem lancamento; -
100000000910; Sem lancamento; -
10000000274; 6752.2; 6752.2
220000000606; 15908.5; 15878.49
250000002444; 4958.75; 4958.75
240000000165; 56044.99; 56044.99
270000000294; 287940; 287938.59
190000000184; Sem prestacao; Sem prestacao
250000003030; 34526.7; 34526.7
130000001953; 61014.78; 61014.78
250000002465; 2103.9; 2103.9
100000000702; 2350; 2338.4
20000000154; 2961.16; 2961.16
190000001957; Sem prestacao; Sem prestacao
190000001079; 6918; 6918
70000000924; 3910; 3911.03
250000002108; 19093.54; 19093.54
190000003211; Sem prestacao; Sem prestacao
230000000367; Sem prestacao; Sem prestacao
130000001564; 22627.6; 22627.6
180000000233; 164044.28; 162303.27
60000001000; 1000; 1000
90000001166; Sem lancamento; -
250000003857; Sem lancamento; 3095.19
250000003612; 3931.95; 3931.95
250000002434; 37173.94; 37173.94
30000000194; 8280; 8280
250000001703; 2616.4; 2616.4
130000001207; Sem lancamento; -
250000002116; 389385.4; 389385.4
130000001935; Sem lancamento; -
70000000707; 68500; 68418.94
90000000661; 1305831.42; 1305831.42
90000000664; 10860.05; 10860.05
100000000719; 20899; 20898.25
110000000172; 5448; 5448
130000000899; 106107.26; 106070.31
20000000057; Sem prestacao; Sem prestacao
80000000680; Sem lancamento; -
250000000554; 1476992.7; 1476713.11
210000000257; 2062470; 2233807.62
210000000397; 166384.5; 166384.5
50000000905; 8170.9; 8170.9
60000000165; Sem lancamento; -
250000000277; 2749; 2749
40000000744; 1050; 1050
160000000155; 285029.95; 284754.84
120000000034; 314764.44; 314679.99
80000000684; Sem lancamento; -
150000000478; Sem lancamento; -
190000000642; Sem prestacao; Sem prestacao
250000000340; 2040; 2040
140000000084; Sem prestacao; Sem prestacao
190000000239; Sem lancamento; -
190000003105; 600; 600
250000001696; 250; 250
250000001239; 107138; 107134.8
100000000822; 1500; 1500
190000000072; 12873; 12872.3
240000000041; 11242; 11242
190000000789; Sem prestacao; Sem prestacao
190000001132; 18143.19; 18143.19
90000000814; 142.58; 142.58
100000000011; Sem lancamento; -
130000001848; 887.5; 1067.5
240000000037; Sem prestacao; Sem prestacao
240000000237; 200; 200
130000001307; 14179.17; 14116.83
250000001003; Sem lancamento; -
250000003085; 700; 700
20000000073; 384405; 384382.18
200000000261; Sem lancamento; -
190000003146; Sem lancamento; -
100000000793; Sem lancamento; 35000
90000000889; Sem lancamento; -
100000001002; Sem lancamento; -
160000000944; 1756.64; 1756.64
250000000017; 79777.98; 79777.98
70000001261; Sem prestacao; Sem prestacao
160000000881; 129366.66; 129327.56
40000000429; 1100; 1100
220000000053; Sem lancamento; -
140000000645; Sem prestacao; Sem prestacao
130000000951; 1284.9; 1284.9
80000000436; 52828.48; 52828.48
250000000061; 5767.02; 5767.02
130000001325; 2060; 2060
250000000638; 1802449.33; 1912194.5
240000000185; 3392.99; 3392.99
100000000040; Sem lancamento; -
60000000163; 20100; 20100
60000000992; 1448; 1448
190000001246; Sem prestacao; Sem prestacao
90000001189; Sem lancamento; -
210000000723; 53430; 53430.04
250000003830; 2020; 2020
130000001528; Sem lancamento; -
100000000012; Sem lancamento; -
200000000042; 2000; 2500
20000000271; 5700; 5700
220000000549; Sem prestacao; Sem prestacao
270000000017; 11200; 11200
50000000793; 9100; 9100
100000000166; Sem prestacao; Sem prestacao
190000002112; 5240; 5240
190000000243; 202.5; 202.5
270000000179; 6368.87; 6368.87
10000000408; 187313.89; 187313.89
210000001095; 2048; 2048
250000000801; 420273.29; 421677.53
90000000334; 945.5; 945.5
110000000057; Sem lancamento; -
100000000058; Sem lancamento; -
170000000727; Sem prestacao; Sem prestacao
70000000562; 12894; 12892.34
60000000922; 1584.5; 1584.5
250000003502; 525; 525
170000000323; 19780.3; 19780.3
140000000622; 1232.43; 1440.43
200000000312; 10762; 10761.64
