Sequencial; Receitas
30000000488; Sem prestacao
30000000489; 2716
30000000490; Sem prestacao
30000000491; Sem prestacao
30000000492; 4200
30000000493; 2700
30000000494; 4150
30000000495; Sem lancamento
30000000496; 18920
30000000497; 950
30000000498; 1000
30000000560; 738.4
30000000561; Sem prestacao
30000000562; 1600
30000000563; Sem prestacao
30000000564; Sem prestacao
30000000565; 1600
50000000212; 6580.2
50000000213; 1954.82
50000000214; 38435.12
50000000215; 76691.1
50000000216; 103430
50000000217; Sem prestacao
50000000218; 9420
50000000219; 4347.5
50000000220; Sem lancamento
50000000221; 4062.5
50000000222; 9420
50000000223; 722.5
50000000224; 9555
50000000225; 7917.25
50000000226; Sem lancamento
50000000227; 12921.58
50000000228; 6344.5
50000000229; 23990.73
50000000230; 22792.71
50000000231; 2000
50000000232; 3290.44
50000000233; 1550
50000000234; Sem prestacao
50000000235; 0.72
50000000236; 3135
50000000128; 58509.75
50000000129; 14367.07
50000000130; 7524
50000000131; 323694.73
50000000132; 549303.22
50000000133; 1032067.23
50000000134; 474633.13
50000000135; 1402598.9
50000000136; 1256939.94
50000000018; 270.3
50000000019; 270.3
50000000020; 3990
50000000021; 25110
50000000022; 250
50000000023; Sem lancamento
50000000024; 2111.62
50000000025; 2100
50000000026; 250
50000000027; 6820
50000000028; 3400
50000000029; Sem lancamento
50000000030; Sem prestacao
50000000031; 1000
50000000032; 1186.4
50000000033; Sem lancamento
50000000034; 300
50000000035; 5822.08
50000000036; 250
50000000037; 250
50000000038; Sem lancamento
50000000039; 2850
50000000040; 45
50000000041; 6217.78
50000000042; 250
50000000043; 250
50000000044; Sem prestacao
50000000045; 3840.3
50000000046; Sem lancamento
50000000047; 43482.3
50000000048; Sem prestacao
50000000049; 63610
50000000050; 38367
50000000052; Sem lancamento
50000000053; 15229.5
50000000054; Sem prestacao
50000000055; 476.9
50000000056; 1790.7
50000000057; 6655.7
50000000058; 742.9
50000000059; 1935
50000000060; 6253.2
50000000061; 2341
50000000062; 9254.1
50000000063; 4070
50000000064; Sem lancamento
50000000065; Sem lancamento
50000000066; 45000
50000000067; 250
50000000068; 250
50000000069; 4817.85
50000000070; 1064.2
50000000071; 1820
50000000072; 250
50000000073; 4624.75
50000000074; Sem prestacao
50000000075; 2618.5
50000000076; 250
50000000077; Sem prestacao
50000000078; 250
50000000079; 250
50000000080; 9914.02
50000000081; Sem prestacao
50000000082; 250
50000000083; 1392.5
50000000084; 250
50000000085; 9154.15
50000000086; 195829.09
50000000087; 217457.9
50000000001; 33464.78
50000000002; 6231.31
50000000003; 6656.31
50000000004; Sem prestacao
50000000005; 2891.76
50000000006; Sem prestacao
50000000007; 20500
50000000008; 24263
50000000009; 250
50000000010; 250
50000000011; 2850
50000000012; 2886.9
50000000013; 3750
50000000014; 830
50000000015; 3773.5
50000000016; 250
50000000017; 7297
50000000107; 90694.94
50000000108; Sem prestacao
50000000109; 31634.22
50000000110; 6778
50000000111; 16378
50000000112; 31171.22
50000000113; 293514.6
50000000114; 134155.1
50000000115; 494
50000000116; 3556
50000000117; 262515.93
50000000118; 145063.53
50000000119; 1990
50000000121; 5979284.14
50000000123; 1204333.27
50000000124; 13925.77
50000000125; Sem lancamento
50000000126; 14269.32
50000000127; 7696.72
50000000183; 425488.28
50000000184; 160368.52
50000000185; Sem prestacao
50000000187; 276510.55
50000000188; 1535
50000000189; 1448
50000000190; 15456.12
50000000191; 14509.88
50000000192; 11885.52
50000000193; 10373.22
50000000194; 1720
50000000195; Sem prestacao
50000000196; Sem prestacao
50000000197; 20156.64
50000000198; 15543.09
50000000199; 129699.68
50000000200; 63470
50000000201; 139676.13
50000000202; 440435.14
50000000203; Sem lancamento
50000000204; 10616.12
50000000205; Sem lancamento
50000000206; 16135.4
50000000207; 13264.62
50000000208; 31261.25
50000000209; 43690.19
50000000210; 6063.96
50000000211; 11146.02
50000000322; 153187.66
50000000323; 36951.78
50000000324; 35274.62
50000000325; 187682.17
50000000326; 90029.33
50000000327; 260670.71
50000000328; 53519.73
50000000329; 757461.1
50000000330; 199308.78
50000000331; 38858
50000000332; 416083.66
50000000333; 59702.31
50000000334; 28999.07
50000000335; 30984.13
50000000336; 42420
50000000338; 649462.12
50000000339; 214757.37
50000000340; 173426.69
50000000342; 233197.89
50000000343; 25029.16
50000000344; 310000.05
50000000345; 146283.2
50000000346; 203409.22
50000000347; 220560.73
50000000348; 139521.8
50000000349; 304452.04
50000000350; 50193.81
50000000351; 195080.92
50000000352; 258795.63
50000000353; Sem lancamento
50000000354; 120785.62
50000000355; 36381.65
50000000356; 300182.35
50000000357; 273873
50000000358; 128513.58
50000000359; 36271.97
50000000360; 150182.07
50000000361; 47950
50000000362; 117587.58
50000000363; 325702.02
50000000364; 866390.7
50000000365; 958078.61
50000000366; 495768.77
50000000237; 41750.52
50000000238; Sem lancamento
50000000239; Sem lancamento
50000000240; 1000
50000000241; 32247.12
50000000242; 304240.83
50000000243; 9847.7
50000000244; 15065.62
50000000245; Sem prestacao
50000000246; Sem lancamento
50000000247; Sem prestacao
50000000248; Sem lancamento
50000000249; 1000
50000000250; 266400
50000000251; 8540.39
50000000252; 99861.53
50000000253; 1000
50000000254; 13190.56
50000000255; 10000
50000000256; 1000
50000000257; Sem lancamento
50000000258; 9225.7
50000000259; Sem prestacao
50000000260; 33651.63
50000000137; 191071.8
50000000138; 254479.41
50000000140; 7314.54
50000000142; 653282.39
50000000143; 2200
50000000144; 481625.43
50000000145; 2933087.31
50000000146; 584383.3
50000000147; 1580826.96
50000000148; 419905.31
50000000149; 797796.35
50000000150; 484769.53
50000000151; 186338.93
50000000152; 347053.27
50000000154; 461799.22
50000000155; 1225075.56
50000000156; 87934.34
50000000157; 398202.44
50000000158; Sem lancamento
50000000159; 1878332.48
50000000160; 1151015.24
50000000161; 1314039.34
50000000162; 400
50000000163; 400
50000000164; 2094970.72
50000000165; 2400
50000000166; 17816.67
50000000167; 1607840.05
50000000168; 1247820.85
50000000169; 905754.99
50000000170; 13816.87
50000000172; 1448
50000000173; 1448
50000000174; 283642.79
50000000175; Sem lancamento
50000000176; 5720550.02
50000000178; 60139.37
50000000179; 50738.03
50000000180; 15689.1
50000000181; 6921.89
50000000182; 496.98
50000000088; 132762.96
50000000089; 121200
50000000090; 115840
50000000091; 202
50000000092; 138261
50000000094; 554
50000000095; 189998.96
50000000096; 2835
50000000097; 60520.58
50000000098; 18736.22
50000000099; 12000
50000000101; 7990.04
50000000102; Sem prestacao
50000000103; 40620
50000000104; 755
50000000105; 90475.43
50000000106; 189708.58
50000000312; 323668.09
50000000313; 90697.43
50000000314; 269913.63
50000000315; 370447.53
50000000316; 17994.92
50000000317; 40804.8
50000000318; 35376.64
50000000319; 191796.9
50000000320; 64137.55
50000000321; 211094.25
50000000499; 16348
50000000500; 71761
50000000501; 1671
50000000502; Sem lancamento
50000000503; 3680
50000000504; Sem lancamento
50000000505; 382.09
50000000506; 271
50000000507; 5000
50000000508; Sem lancamento
50000000509; 2576
50000000510; 14387
50000000511; 733
50000000512; Sem lancamento
50000000513; 172838.5
50000000514; 271
50000000515; 56810
50000000516; Sem lancamento
50000000517; 100
50000000367; 1724
50000000368; 330655
50000000369; 117440.2
50000000370; 407571.77
50000000371; 746699.29
50000000372; Sem lancamento
50000000373; 79315.57
50000000374; Sem prestacao
50000000375; Sem prestacao
50000000376; 1700
50000000377; Sem lancamento
50000000378; 400
50000000379; Sem prestacao
50000000380; 400
50000000381; 57060.9
50000000382; 186474.6
50000000383; 10772.36
50000000384; 400
50000000385; 1724
50000000386; 175229.3
50000000387; 405322.86
50000000388; 441796.11
50000000389; 233970.77
50000000390; 545836.05
50000000391; Sem lancamento
50000000392; 2400
50000000393; 34783.62
50000000394; 255826.16
50000000395; 16800
50000000396; 35243.62
50000000397; 46617.24
50000000398; 15209.75
50000000399; 386442.22
50000000400; Sem prestacao
50000000518; 3271
50000000519; 7800
50000000520; Sem lancamento
50000000521; 20130
50000000421; Sem prestacao
50000000422; 192809
50000000423; 2089
50000000424; 50
50000000425; 1589.02
50000000426; 44865.78
50000000427; Sem lancamento
50000000428; 1300
50000000429; Sem lancamento
50000000430; 1448
50000000431; Sem lancamento
50000000432; 285589
50000000433; 30460
50000000261; 14871.48
50000000262; 1000
50000000263; 3930
50000000264; 1000
50000000265; 1200
50000000266; 1200
50000000267; 1200
50000000268; 1200
50000000269; 1200
50000000270; 6381.05
50000000271; 26693.94
50000000272; 1200
50000000273; 1200
50000000274; Sem prestacao
50000000275; 24104.52
50000000276; Sem lancamento
50000000277; 14052.66
50000000278; 79717.39
50000000279; 178151.78
50000000280; 2536.66
50000000281; 14292.07
50000000282; 22981.78
50000000283; 306157.39
50000000284; 3900
50000000285; 250758.86
50000000286; 21381.14
50000000287; 1166584.16
50000000288; 8721.27
50000000289; 3900
50000000290; 152684.76
50000000291; 450304.02
50000000292; 14312.07
50000000293; Sem lancamento
50000000294; Sem prestacao
50000000295; 9450
50000000296; 184528.75
50000000297; 24720.63
50000000298; Sem lancamento
50000000299; 16439.84
50000000300; 134132.06
50000000301; 15122.93
50000000302; 1000
50000000303; Sem lancamento
50000000304; 8846.13
50000000305; 39401.47
50000000306; 11448.61
50000000307; 93635.7
50000000308; 12072.5
50000000309; Sem prestacao
50000000311; 122845.42
50000000401; 32196722.63
50000000402; Sem prestacao
50000000403; 6313748.24
50000000404; Sem prestacao
50000000405; Sem prestacao
50000000406; 8117.5
50000000407; Sem prestacao
50000000408; 190460
50000000409; Sem prestacao
50000000410; 535
50000000411; 23435
50000000412; Sem prestacao
50000000413; 5050
50000000414; 50
50000000415; Sem prestacao
50000000416; 1001
50000000418; Sem lancamento
50000000419; Sem prestacao
50000000420; 12000
50000000625; Sem prestacao
50000000626; 1901580
50000000627; 725321.12
50000000628; 994630.27
50000000629; 466580
50000000630; 3523080
50000000631; 349269.66
50000000632; 820
50000000633; Sem lancamento
50000000634; 609330
50000000635; 77080
50000000636; Sem lancamento
50000000637; 1813487.69
50000000638; Sem lancamento
50000000639; 2896692.31
50000000640; 300
50000000641; 7380
50000000642; 2854345.51
50000000643; 3798963.2
50000000644; 112125
50000000645; Sem lancamento
50000000646; 3858
50000000647; Sem prestacao
50000000648; 30000
50000000649; 1550
50000000650; 368978.04
50000000651; 161770.58
50000000652; 5410
50000000653; 424412.46
50000000654; 99811.02
50000000655; 2424750
50000000656; 4900
50000000545; 228
50000000546; Sem prestacao
50000000547; 228
50000000549; 2660
50000000434; 1448
50000000435; Sem prestacao
50000000436; 900
50000000437; Sem prestacao
50000000438; Sem lancamento
50000000439; Sem prestacao
50000000440; Sem lancamento
50000000441; 1448
50000000442; Sem prestacao
50000000443; 88289
50000000444; Sem lancamento
50000000445; Sem prestacao
50000000446; Sem prestacao
50000000447; Sem prestacao
50000000448; 20450
50000000449; Sem prestacao
50000000450; 2555.45
50000000451; Sem lancamento
50000000452; 2000
50000000453; Sem lancamento
50000000454; 1948
50000000455; Sem lancamento
50000000456; 510
50000000457; 132174.6
50000000458; Sem prestacao
50000000459; Sem lancamento
50000000460; Sem prestacao
50000000461; Sem lancamento
50000000462; Sem lancamento
50000000463; 1448
50000000464; Sem lancamento
50000000465; 32082.68
50000000466; 227055
50000000467; 8500
50000000468; 4000
50000000469; 2002
50000000470; Sem lancamento
50000000471; 6600
50000000472; Sem lancamento
50000000473; 4000
50000000474; 4000
50000000475; Sem prestacao
50000000476; 14975
50000000477; 420
50000000478; 80020
50000000480; 4000
50000000481; 1551.39
50000000482; 4000
50000000483; Sem lancamento
50000000484; Sem lancamento
50000000485; 4744
50000000486; Sem prestacao
50000000487; Sem prestacao
50000000488; 834
50000000489; 7196.4
50000000490; Sem lancamento
50000000491; 8800
50000000492; 3260
50000000493; 10000
50000000494; 3528.4
50000000495; 621
50000000496; 27200
50000000497; 271
50000000498; 785560.35
50000000620; 21657630.34
50000000621; 7154703.59
50000000622; Sem prestacao
50000000623; Sem prestacao
50000000624; Sem prestacao
50000000596; 500
50000000597; 200
50000000598; 500
50000000599; 500
50000000676; 3793210
50000000677; 36100
50000000678; Sem lancamento
50000000679; 239724
50000000680; 11739.71
50000000681; 304005
50000000682; 15550
50000000683; 248930.84
50000000684; 6730
50000000685; Sem prestacao
50000000686; 13185
50000000687; 1100
50000000688; 41605
50000000689; 13191.8
50000000690; 12935
50000000691; 13185
50000000692; 2124
50000000693; Sem prestacao
50000000694; Sem lancamento
50000000695; Sem lancamento
50000000776; Sem lancamento
50000000777; Sem lancamento
50000000778; 6089
50000000779; 6098
50000000780; 5500
50000000781; Sem lancamento
50000000782; 2500
50000000783; Sem lancamento
50000000784; Sem prestacao
50000000785; 6089
50000000786; 18089
50000000787; 110424.5
50000000788; 1100
50000000789; Sem lancamento
50000000790; Sem prestacao
50000000791; Sem prestacao
50000000792; 450
50000000793; 9100
50000000794; 232965
50000000795; 50039
50000000796; 2037
50000000797; Sem lancamento
50000000798; 196743
50000000799; Sem prestacao
50000000800; Sem prestacao
50000000801; Sem lancamento
50000000802; 150700
50000000803; 78973.7
50000000804; 311697.83
50000000805; Sem lancamento
50000000551; 149074.63
50000000554; 4750
50000000555; 11880
50000000557; 228
50000000558; 228
50000000559; 10600
50000000560; 2400
50000000562; 2400
50000000564; 2400
50000000565; 8742
50000000567; 1224
50000000578; 8960
50000000594; 500
50000000595; 500
50000000522; Sem prestacao
50000000523; 2664.85
50000000524; 271
50000000525; 1271
50000000526; 271
50000000527; Sem lancamento
50000000528; 151951
50000000529; 78633.88
50000000530; Sem lancamento
50000000531; 600
50000000532; Sem prestacao
50000000533; Sem lancamento
50000000534; 271
50000000535; 236159.86
50000000536; Sem lancamento
50000000537; 27771
50000000538; Sem lancamento
50000000539; 1043
50000000540; Sem prestacao
50000000541; 228
50000000542; Sem prestacao
50000000543; Sem lancamento
50000000544; 58350
50000000548; 2172
50000000550; Sem lancamento
50000000552; 1234
50000000553; 6600
50000000556; 2400
50000000561; 38197.07
50000000563; 176518
50000000566; Sem lancamento
50000000568; 146832.93
50000000569; Sem lancamento
50000000570; Sem prestacao
50000000571; 2172
50000000573; Sem prestacao
50000000574; Sem lancamento
50000000575; 90795
50000000576; 2400
50000000577; Sem lancamento
50000000580; Sem prestacao
50000000581; 500
50000000582; Sem lancamento
50000000583; 1524
50000000584; 1448
50000000585; Sem prestacao
50000000586; 500
50000000587; Sem prestacao
50000000588; 500
50000000589; 500
50000000590; 94030
50000000591; 500
50000000592; 500
50000000593; 500
50000000763; Sem prestacao
50000000764; 255656
50000000765; 1448
50000000766; 61700
50000000767; Sem prestacao
50000000768; 1500
50000000769; 180781
50000000770; 1020
50000000771; 2004
50000000772; Sem lancamento
50000000773; Sem prestacao
50000000774; 51580
50000000775; Sem lancamento
50000000657; 8278
50000000658; Sem lancamento
50000000659; 3200
50000000660; 1700
50000000661; 382654
50000000662; Sem prestacao
50000000663; 300
50000000664; Sem prestacao
50000000665; 4100
50000000666; Sem lancamento
50000000667; 284089
50000000668; 8493.98
50000000669; 1448
50000000670; 177139.95
50000000671; 18389
50000000672; 152361.15
50000000673; 593580
50000000674; 660917.59
50000000675; Sem lancamento
50000000903; Sem lancamento
50000000904; 2550
50000000905; 8170.9
50000000906; 48900
50000000907; Sem prestacao
50000000908; 133000
50000000909; 6500
50000000910; 800
50000000911; Sem prestacao
50000000912; Sem lancamento
50000000913; Sem lancamento
50000000914; 13459.6
50000000915; Sem lancamento
50000000916; 12800
50000000917; 2885
50000000918; Sem lancamento
50000000919; Sem lancamento
50000000920; 8856.4
50000000921; Sem lancamento
50000000922; Sem lancamento
50000000923; Sem lancamento
50000000924; Sem prestacao
50000000925; Sem lancamento
50000000926; Sem prestacao
50000000927; Sem prestacao
50000000928; 34572.5
50000000929; Sem lancamento
50000000930; Sem lancamento
50000000931; 5200
50000000932; 3350
50000000933; 7091.07
50000000934; Sem prestacao
50000000935; Sem prestacao
50000000936; 2410
50000000937; 1575
