Sequencial; Receitas; Despesas
170000000532; 2000; -
50000000449; Sem prestacao; Sem prestacao
180000000136; 408035.41; -
200000000091; 7226.23; -
30000000124; 70312.47; -
250000003548; 538.53; -
150000000616; 1000; -
250000000050; 286093.3; -
90000000476; 3134; -
190000000047; 303906.2; -
70000000726; 145020.71; -
250000001895; 1158.4; -
230000000281; Sem lancamento; -
110000000126; 22503.8; -
250000002126; 16869.82; -
100000000446; Sem lancamento; -
190000001777; Sem prestacao; Sem prestacao
140000000685; 4955; -
150000000449; 1211318.02; -
80000000205; 25768.39; -
250000002328; Sem prestacao; Sem prestacao
190000003107; Sem prestacao; Sem prestacao
130000000557; 5266.5; -
250000000295; 45716.5; -
250000001053; Sem lancamento; -
40000000534; 400; -
100000000294; Sem lancamento; -
250000004148; Sem lancamento; -
10000000606; Sem lancamento; -
130000000989; 12245.58; -
210000000148; 6822; -
190000000691; 400; -
250000000746; Sem lancamento; -
190000000383; 36400; -
130000000510; Sem prestacao; Sem prestacao
250000000365; Sem lancamento; -
110000000058; 10926.23; -
190000000021; 2487; -
210000000845; 168930.85; -
250000000790; Sem prestacao; Sem prestacao
190000001172; 1155; -
20000000263; Sem lancamento; -
10000000342; 786; -
190000002646; 405; -
140000000225; 2050; -
120000000553; 16192.82; -
250000000539; 56426.16; -
100000000421; Sem lancamento; -
90000001171; 4186; -
130000000881; 1103972.47; -
40000000686; 82400; -
10000000474; 11789.36; -
160000000669; Sem lancamento; -
110000000199; Sem prestacao; Sem prestacao
190000003217; 1575; -
190000002494; 6290; -
50000000508; Sem lancamento; -
140000000385; 137724.43; -
90000000410; 800; -
90000001057; Sem prestacao; Sem prestacao
80000000543; 290835.26; -
20000000373; 109172.08; -
70000000200; 3766; -
170000000404; 4400; -
160000001340; Sem lancamento; -
60000000612; Sem lancamento; -
130000000093; 7266.48; -
130000001559; 226558; -
190000001145; 38644.19; -
150000000146; Sem lancamento; -
190000001839; 16120; -
250000003559; 140; -
170000000189; Sem lancamento; -
150000000048; 1490; -
170000000131; 830747.32; -
100000000036; 171500; -
210000000995; Sem lancamento; -
60000000630; 1000; -
250000003828; Sem lancamento; -
90000000975; 11158.25; -
10000000424; Sem prestacao; Sem prestacao
40000000191; Sem prestacao; Sem prestacao
190000001224; Sem prestacao; Sem prestacao
120000000601; 7300; -
160000000719; Sem lancamento; -
150000000020; 2980; -
190000000439; 20400; -
110000000314; 47480; -
50000000596; 500; -
250000000008; 108992.02; -
190000001416; Sem prestacao; Sem prestacao
100000000335; 18506.42; -
90000000551; 20100; -
180000000169; 1500; -
210000000536; 219123.31; -
160000000430; 9005.63; -
190000001733; 9600; -
100000000122; 10583; -
200000000165; 466897.5; -
80000000249; 23460; -
250000001489; 967.42; -
160000000086; 195311.64; -
160000001068; 2000; -
270000000241; 585010.26; -
240000000131; 3984.63; -
160000000440; 1834.63; -
270000000162; 10742.21; -
100000001073; Sem lancamento; -
60000000814; Sem lancamento; -
230000000048; 14236.74; -
240000000368; 63292; -
240000000421; 252638; -
130000000609; 2847829.75; -
80000000526; 85833.55; -
130000001930; 4205; -
100000000008; Sem lancamento; -
50000000526; 271; -
60000000406; 70610; -
200000000163; 730497.87; -
250000000830; 366535.68; -
250000002033; Sem lancamento; -
130000001462; 10390; -
160000000970; 16196; -
160000000862; 500; -
70000000024; 13900; -
250000001839; 690; -
190000003253; 8637.5; -
190000001259; 4265; -
160000000418; 88137.63; -
170000000394; 5430; -
140000000128; 5134; -
230000000488; Sem lancamento; -
250000003784; Sem lancamento; -
150000000262; 1448; -
140000001167; 3650; -
170000000643; 222730; -
260000000107; 73583.75; -
210000000952; Sem prestacao; Sem prestacao
170000000411; 4200; -
260000000234; 6292.86; -
120000000398; 11080; -
190000002296; Sem prestacao; Sem prestacao
220000000125; 85674; -
250000001827; 64931.25; -
170000000256; 5717.5; -
190000002779; 1474; -
250000000766; Sem lancamento; -
20000000284; 147901.57; -
220000000622; 11155.71; -
160000001217; 1756.64; -
20000000474; 5530; -
250000000670; 8800; -
220000000511; Sem prestacao; Sem prestacao
90000000764; 640; -
130000001014; 40117.84; -
190000002435; Sem prestacao; Sem prestacao
40000000747; Sem prestacao; Sem prestacao
70000000858; 82466.04; -
130000001465; 13500; -
250000001927; 1115; -
250000001109; 852.51; -
250000000963; 64804.07; -
250000002571; Sem lancamento; -
250000001297; Sem prestacao; Sem prestacao
120000000227; 10000; -
90000001154; Sem lancamento; -
120000000082; 3932.75; -
140000001470; Sem lancamento; -
190000000212; Sem prestacao; Sem prestacao
90000000400; 162861.6; -
250000002419; 6949.25; -
190000001639; Sem prestacao; Sem prestacao
80000000193; 31507.74; -
260000000012; Sem lancamento; -
100000000383; 1720; -
60000000712; 857.51; -
20000000197; -; -
80000000318; 40857.5; -
80000000557; 72858.22; -
210000000460; 350; -
190000000209; 702.5; -
40000000531; 17469.27; -
160000000816; Sem lancamento; -
210000000511; 67182; -
250000001801; 6080; -
130000001506; 21950; -
30000000314; 64828; -
70000000677; 3988; -
250000001222; 79944.7; -
250000003076; Sem prestacao; Sem prestacao
150000000563; Sem prestacao; Sem prestacao
240000000063; 42420; -
250000000226; 10421.33; -
50000000973; Sem lancamento; -
170000000283; 4000; -
250000002220; 11926.86; -
90000000484; 3134; -
90000000083; 363662.5; -
190000001256; 8080; -
80000000650; Sem lancamento; -
210000000236; Sem lancamento; -
120000000223; 13450; -
120000000252; 653364.32; -
110000000343; 6170; -
210000000442; 5399.27; -
30000000131; 6889.5; -
70000000091; 5800; -
90000000701; Sem lancamento; -
160000001051; 4854.5; -
60000000953; Sem lancamento; -
30000000200; Sem lancamento; -
130000002013; 6326.5; -
10000000618; 47000; -
60000000906; Sem prestacao; Sem prestacao
190000001156; 1887.5; -
240000000089; 344208; -
50000000813; 20935; -
170000000461; 7165; -
20000000058; Sem lancamento; -
50000000385; 1724; -
100000000409; 8500; -
200000000167; 660200; -
210000000218; 5552.55; -
150000000587; Sem lancamento; -
190000001119; Sem prestacao; Sem prestacao
250000002243; 200; -
210000000695; 140940; -
90000000403; 28160; -
250000002272; 3477.03; -
140000000321; 4870; -
240000000433; Sem lancamento; -
120000000106; 25682.75; -
140000001474; 800; -
250000000721; 46958; -
10000000158; 336793.13; -
150000000188; 5505.74; -
40000000580; 12049.13; -
140000000024; Sem lancamento; -
100000000100; 217543; -
20000000094; 6305; -
20000000089; 2750; -
60000000320; 770; -
190000000880; Sem lancamento; -
180000000272; 3765; -
40000000245; Sem prestacao; Sem prestacao
60000000611; 600; -
230000000325; Sem prestacao; Sem prestacao
190000002515; 1952.5; -
100000000328; Sem lancamento; -
130000000969; 4096.07; -
190000002767; 1474; -
40000000546; Sem prestacao; Sem prestacao
190000001493; 3179.34; -
230000000099; 8737; -
140000000285; 1300; -
90000001122; Sem prestacao; Sem prestacao
120000000248; 22450; -
110000000253; 220932; -
40000000504; 965318.3; -
110000000265; Sem lancamento; -
160000000770; Sem lancamento; -
190000000445; 13860; -
70000001301; Sem prestacao; Sem prestacao
40000000168; 338408.37; -
190000001292; 5913; -
30000000468; 221869; -
140000000175; 8323.5; -
210000000147; 17200; -
100000000527; Sem lancamento; -
60000000355; 6950; -
30000000456; 3700; -
200000000298; Sem lancamento; -
130000000317; 7340; -
80000000129; 3047.5; -
190000000521; 750640; -
190000001714; 3490; -
190000002427; Sem lancamento; -
250000001948; 47413.36; -
240000000016; 37007; -
130000001214; 14865; -
250000000346; 2002.55; -
210000000110; 22545.58; -
70000000721; 3500; -
160000000571; Sem lancamento; -
190000000449; Sem lancamento; -
140000000239; 14854.59; -
230000000082; 12024; -
230000000222; Sem prestacao; Sem prestacao
210000000120; 106120; -
50000000488; 834; -
100000000432; 12550; -
250000001276; 130297.59; -
250000002247; 200; -
250000002107; 61005.17; -
110000000439; 1000; -
20000000327; 11035.83; -
180000000056; 675497.4; -
80000000814; 6764.93; -
80000000598; 2554.89; -
50000000639; 2896692.31; -
250000002778; 312.5; -
150000000068; 5717.36; -
190000003153; Sem lancamento; -
10000000205; Sem lancamento; -
90000000964; 68448; -
210000000829; 190894.18; -
90000000499; 1448; -
250000001638; 1396838.05; -
210000000611; 98998; -
10000000387; 5961; -
250000001237; 4559; -
250000001357; 4805922.75; -
230000000341; Sem lancamento; -
190000000544; 107420; -
140000000583; 89255; -
260000000169; 86705; -
250000002159; 4070049; -
160000000593; 7850; -
270000000155; 2237.58; -
190000000836; Sem prestacao; Sem prestacao
130000000718; 1796009.48; -
50000000238; Sem lancamento; -
210000000674; 810129.99; -
210000000491; 4200; -
250000000769; 8835.53; -
40000000339; 49340; -
70000000622; 9443; -
230000000121; 16042.51; -
250000001020; 1556.11; -
180000000080; 1000; -
70000000105; 100801.7; -
70000000021; 100600; -
260000000123; 226711.39; -
160000000382; Sem lancamento; -
30000000183; 900; -
210000000375; 1281132; -
130000001079; 7267; -
160000000123; 3626.64; -
50000000457; 132174.6; -
90000000789; 147863.81; -
220000000196; 296610; -
220000000131; 12129; -
250000000828; 257449.96; -
250000000475; Sem lancamento; -
210000000645; 649600; -
210000000068; 4140.5; -
70000000568; 64856; -
10000000463; 105014.92; -
160000001279; 160; -
250000000720; 5000; -
250000003699; 40346.37; -
50000000287; 1166584.16; -
190000001507; 1830; -
230000000074; 13610; -
30000000106; 9113.5; -
250000000857; Sem prestacao; Sem prestacao
70000000567; 7249.21; -
190000000459; 22098; -
190000002554; 5350; -
190000000801; Sem lancamento; -
10000000370; 4517.76; -
40000000865; 38050; -
70000000648; Sem lancamento; -
100000000519; 13867.05; -
250000002302; 1300.93; -
50000000042; 250; -
100000000292; Sem prestacao; Sem prestacao
190000002641; 28602.5; -
100000000348; Sem prestacao; Sem prestacao
190000003155; Sem prestacao; Sem prestacao
90000000792; 10258.4; -
160000000196; 1750; -
250000003696; 3411.5; -
90000000813; 142.58; -
270000000027; 35001.4; -
190000000542; 225249.55; -
40000000440; 12904.65; -
100000000513; Sem prestacao; Sem prestacao
210000000616; 3669; -
220000000317; 71; -
90000000744; 5484143.06; -
80000000661; Sem lancamento; -
140000000274; 1815; -
60000000244; Sem lancamento; -
90000001292; 7844; -
120000000406; 15700; -
140000000223; 200; -
250000000316; 2751.35; -
190000001323; 840; -
100000000090; Sem prestacao; Sem prestacao
210000000160; 450325; -
170000000038; 747284.4; -
50000000231; 2000; -
200000000374; 2350; -
50000000193; 10373.22; -
100000000371; 58850; -
50000000115; 494; -
150000000365; 1935; -
80000000191; 88776.51; -
150000000488; 15543.1; -
160000001299; 6906.64; -
210000000846; 83664.75; -
250000002821; 192.5; -
250000002824; 31812.5; -
50000000254; 16412.13; -
150000000208; Sem lancamento; -
200000000025; 2295.25; -
90000001215; 132.9; -
250000000815; 40512.1; -
110000000436; 22310.81; -
160000000695; 9120.44; -
160000000834; 12452.5; -
190000000489; 2250; -
40000000284; 1597.5; -
30000000146; 23666; -
130000000580; 4000; -
210000000600; 350; -
210000000644; 45540; -
270000000128; Sem lancamento; -
30000000501; 2927.4; -
140000000727; 9412.43; -
90000000922; 370980; -
220000000512; Sem lancamento; -
260000000162; 18117.9; -
70000000141; 4900; -
30000000082; Sem lancamento; -
60000000811; Sem lancamento; -
80000000190; Sem lancamento; -
190000002860; Sem lancamento; -
250000003121; 200; -
140000000967; 1200; -
190000002570; 4897.5; -
20000000299; 23940; -
50000000422; 192809; -
130000000475; 4205; -
150000000441; Sem prestacao; Sem prestacao
130000001284; 10211.11; -
50000001124; Sem lancamento; -
110000000304; 1686109.04; -
130000000960; Sem prestacao; Sem prestacao
190000002158; 58471; -
40000000347; 144334.5; -
220000000269; 523725.11; -
60000000430; 2471.36; -
130000000832; 918731.74; -
230000000320; 5648.8; -
160000001074; 2000; -
250000002006; Sem prestacao; Sem prestacao
110000000177; 1448; -
90000000895; Sem prestacao; Sem prestacao
70000000110; 6857.72; -
120000000290; Sem prestacao; Sem prestacao
250000001455; 13681.09; -
60000000001; 200; -
30000000299; 300; -
190000001940; 3087.5; -
190000000133; 50; -
160000000029; 100; -
190000000913; 400; -
110000000373; Sem lancamento; -
120000000591; 1750; -
190000003167; 600; -
100000000974; Sem lancamento; -
190000002634; 1242.05; -
250000000437; 50180.38; -
10000000233; 25828.89; -
200000000351; 392550; -
50000000902; 78027.06; -
250000002785; Sem lancamento; -
250000002208; 36297.54; -
40000000781; 1100; -
240000000546; Sem lancamento; -
240000000377; Sem lancamento; -
100000000364; 108367.37; -
130000000336; 9417.98; -
50000000745; 132238.38; -
180000000361; Sem lancamento; -
210000000167; 64674.36; -
240000000322; 191003.66; -
60000000584; 1448; -
140000000598; 59039.9; -
140000000916; 56824.69; -
240000000344; 131471.26; -
80000000233; Sem lancamento; -
210000000473; 23014; -
250000002930; 55692.79; -
250000001711; 3850; -
130000000184; 7874; -
130000001689; 13238; -
250000002319; 1889.71; -
250000003368; Sem lancamento; -
130000000237; Sem lancamento; -
250000003535; Sem lancamento; -
250000000914; 6902.7; -
60000000786; 822660; -
60000000791; 1281456.84; -
130000001477; 11225; -
250000000768; 382717.05; -
250000002192; 1341287.21; -
190000000225; 810; -
190000001114; 2361183.05; -
250000000680; 5598; -
10000000513; 99.9; -
150000000234; 5738.01; -
190000001231; Sem lancamento; -
120000000410; 5500; -
190000000749; Sem prestacao; Sem prestacao
190000001289; 9326.9; -
190000000495; 22350.64; -
10000000369; 3754; -
160000000492; 1624.63; -
30000000336; Sem lancamento; -
210000000287; 36897; -
210000000914; Sem lancamento; -
70000000749; 14460; -
70000000286; 5186.53; -
120000000195; 12550; -
180000000219; 248885.77; -
70000001030; 5899.75; -
120000000397; 29272; -
210000000459; 5439.95; -
130000000451; 4205; -
160000001221; 2222.29; -
80000000704; Sem lancamento; -
200000000258; 8489.5; -
170000000701; 130000; -
80000000733; 1085.26; -
80000000182; 21811; -
50000000357; 273873; -
50000000938; Sem prestacao; Sem prestacao
250000001963; Sem lancamento; -
90000000954; Sem lancamento; -
20000000074; Sem prestacao; Sem prestacao
240000000065; 1700; -
50000000262; 1000; -
30000000554; 600; -
70000001188; 246589.45; -
40000000730; 3194.02; -
70000000997; 2899.75; -
250000002464; 22895.6; -
240000000217; 919091.02; -
240000000102; 857782.28; -
250000002841; 312.5; -
10000000082; 12019.9; -
100000000099; Sem lancamento; -
190000001492; 2400.5; -
160000000601; 41456.64; -
250000002404; 5173.75; -
250000000424; 2584.1; -
190000001098; 71178.05; -
200000000085; 1667.35; -
200000000210; 3904.4; -
50000000875; Sem prestacao; Sem prestacao
190000000627; 12045; -
130000001662; 220250.2; -
50000000722; Sem lancamento; -
190000002786; 120900; -
100000000973; Sem lancamento; -
160000000007; 13120; -
110000000310; 5083.67; -
160000000203; 31809.26; -
120000000568; Sem prestacao; Sem prestacao
130000000406; 7337.2; -
210000000451; 2000; -
210000000831; 11825.5; -
160000001107; 4164.14; -
220000000346; 26861.71; -
20000000321; 7506.3; -
130000001235; 4832.63; -
170000000384; Sem lancamento; -
210000000958; 650; -
210000000966; 7693.6; -
190000001168; 1155; -
130000000958; 269256.92; -
70000000018; 64000; -
240000000047; Sem lancamento; -
170000000001; 145; -
120000000197; Sem prestacao; Sem prestacao
